report_id,title,indicator_id,start_date,end_date,time_type,time,geo_entity_id,geo_join_id,geo_type,neighborhood,data_value,message,has_annual
80,Community Health Profiles,365,2018-01-01,2018-12-31,Annual Average,Annual Average 2018,101,101,UHF42,Kingsbridge - Riverdale,6.95,,TRUE
80,Community Health Profiles,365,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,101,101,UHF42,Kingsbridge - Riverdale,6.71,,TRUE
80,Community Health Profiles,370,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,101,101,UHF42,Kingsbridge - Riverdale,0.67,,TRUE
80,Community Health Profiles,375,2020-01-01,2020-12-31,Annual Average,Annual Average 2020,101,101,UHF42,Kingsbridge - Riverdale,15.9,,TRUE
80,Community Health Profiles,643,2005-01-01,2005-12-31,year,2005,102,102,UHF42,Northeast Bronx,16.7,,FALSE
80,Community Health Profiles,375,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,102,102,UHF42,Northeast Bronx,20.21,,TRUE
80,Community Health Profiles,365,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,102,102,UHF42,Northeast Bronx,10.68,,TRUE
80,Community Health Profiles,365,2010-12-01,2011-12-01,Annual Average,Annual Average 2011,102,102,UHF42,Northeast Bronx,10.48,,TRUE
80,Community Health Profiles,375,2013-12-01,2014-12-01,Annual Average,Annual Average 2014,102,102,UHF42,Northeast Bronx,18.97,,TRUE
80,Community Health Profiles,391,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,102,102,UHF42,Northeast Bronx,19.32,,TRUE
80,Community Health Profiles,391,2012-12-01,2013-12-01,Annual Average,Annual Average 2013,102,102,UHF42,Northeast Bronx,15.48,,TRUE
80,Community Health Profiles,391,2017-01-01,2017-12-31,Annual Average,Annual Average 2017,102,102,UHF42,Northeast Bronx,12.94,,TRUE
80,Community Health Profiles,391,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,102,102,UHF42,Northeast Bronx,10.28,,TRUE
80,Community Health Profiles,365,2020-01-01,2020-12-31,Annual Average,Annual Average 2020,102,102,UHF42,Northeast Bronx,5.95,,TRUE
80,Community Health Profiles,644,2005-01-01,2005-12-31,year,2005,102,102,UHF42,Northeast Bronx,14.6,,FALSE
80,Community Health Profiles,645,2005-01-01,2005-12-31,year,2005,102,102,UHF42,Northeast Bronx,1.9,,FALSE
80,Community Health Profiles,375,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,102,102,UHF42,Northeast Bronx,22.39,,TRUE
80,Community Health Profiles,365,2011-12-01,2012-12-01,Annual Average,Annual Average 2012,102,102,UHF42,Northeast Bronx,9.11,,TRUE
80,Community Health Profiles,365,2012-12-01,2013-12-01,Annual Average,Annual Average 2013,102,102,UHF42,Northeast Bronx,8.73,,TRUE
80,Community Health Profiles,365,2013-12-01,2014-12-01,Annual Average,Annual Average 2014,102,102,UHF42,Northeast Bronx,9,,TRUE
80,Community Health Profiles,391,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,102,102,UHF42,Northeast Bronx,23.32,,TRUE
80,Community Health Profiles,645,2016-01-01,2016-12-31,year,2016,102,102,UHF42,Northeast Bronx,1.5,,FALSE
80,Community Health Profiles,643,2016-01-01,2016-12-31,year,2016,102,102,UHF42,Northeast Bronx,17.1,,FALSE
80,Community Health Profiles,370,2010-12-01,2011-12-01,Annual Average,Annual Average 2011,102,102,UHF42,Northeast Bronx,1.2,,TRUE
80,Community Health Profiles,370,2012-12-01,2013-12-01,Annual Average,Annual Average 2013,102,102,UHF42,Northeast Bronx,1.13,,TRUE
80,Community Health Profiles,370,2013-12-01,2014-12-01,Annual Average,Annual Average 2014,102,102,UHF42,Northeast Bronx,1.02,,TRUE
80,Community Health Profiles,391,2015-12-31,2016-12-31,Annual Average,Annual Average 2016,102,102,UHF42,Northeast Bronx,14.62,,TRUE
80,Community Health Profiles,365,2017-01-01,2017-12-31,Annual Average,Annual Average 2017,102,102,UHF42,Northeast Bronx,7.46,,TRUE
80,Community Health Profiles,375,2018-01-01,2018-12-31,Annual Average,Annual Average 2018,102,102,UHF42,Northeast Bronx,16.16,,TRUE
80,Community Health Profiles,375,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,102,102,UHF42,Northeast Bronx,14.67,,TRUE
80,Community Health Profiles,375,2010-12-01,2011-12-01,Annual Average,Annual Average 2011,102,102,UHF42,Northeast Bronx,21.06,,TRUE
80,Community Health Profiles,375,2011-12-01,2012-12-01,Annual Average,Annual Average 2012,102,102,UHF42,Northeast Bronx,20.02,,TRUE
80,Community Health Profiles,365,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,102,102,UHF42,Northeast Bronx,9.65,,TRUE
80,Community Health Profiles,391,2013-12-01,2014-12-01,Annual Average,Annual Average 2014,102,102,UHF42,Northeast Bronx,18.02,,TRUE
80,Community Health Profiles,370,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,102,102,UHF42,Northeast Bronx,1.2,,TRUE
80,Community Health Profiles,370,2011-12-01,2012-12-01,Annual Average,Annual Average 2012,102,102,UHF42,Northeast Bronx,1.11,,TRUE
80,Community Health Profiles,370,2015-01-01,2015-12-31,Annual Average,Annual Average 2015,102,102,UHF42,Northeast Bronx,0.98,,TRUE
80,Community Health Profiles,365,2015-01-01,2015-12-31,Annual Average,Annual Average 2015,102,102,UHF42,Northeast Bronx,9.13,,TRUE
80,Community Health Profiles,375,2015-01-01,2015-12-31,Annual Average,Annual Average 2015,102,102,UHF42,Northeast Bronx,19.52,,TRUE
80,Community Health Profiles,370,2015-12-31,2016-12-31,Annual Average,Annual Average 2016,102,102,UHF42,Northeast Bronx,0.85,,TRUE
80,Community Health Profiles,375,2017-01-01,2017-12-31,Annual Average,Annual Average 2017,102,102,UHF42,Northeast Bronx,18.87,,TRUE
80,Community Health Profiles,370,2017-01-01,2017-12-31,Annual Average,Annual Average 2017,102,102,UHF42,Northeast Bronx,0.82,,TRUE
80,Community Health Profiles,391,2018-01-01,2018-12-31,Annual Average,Annual Average 2018,102,102,UHF42,Northeast Bronx,11.1,,TRUE
80,Community Health Profiles,365,2018-01-01,2018-12-31,Annual Average,Annual Average 2018,102,102,UHF42,Northeast Bronx,6.99,,TRUE
80,Community Health Profiles,365,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,102,102,UHF42,Northeast Bronx,6.68,,TRUE
80,Community Health Profiles,370,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,102,102,UHF42,Northeast Bronx,0.7,,TRUE
80,Community Health Profiles,375,2020-01-01,2020-12-31,Annual Average,Annual Average 2020,102,102,UHF42,Northeast Bronx,16.75,,TRUE
80,Community Health Profiles,391,2020-01-01,2020-12-31,Annual Average,Annual Average 2020,102,102,UHF42,Northeast Bronx,9.64,,TRUE
80,Community Health Profiles,375,2012-12-01,2013-12-01,Annual Average,Annual Average 2013,102,102,UHF42,Northeast Bronx,18.37,,TRUE
80,Community Health Profiles,391,2010-12-01,2011-12-01,Annual Average,Annual Average 2011,102,102,UHF42,Northeast Bronx,21.34,,TRUE
80,Community Health Profiles,391,2011-12-01,2012-12-01,Annual Average,Annual Average 2012,102,102,UHF42,Northeast Bronx,16.99,,TRUE
80,Community Health Profiles,644,2016-01-01,2016-12-31,year,2016,102,102,UHF42,Northeast Bronx,15.5,,FALSE
80,Community Health Profiles,370,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,102,102,UHF42,Northeast Bronx,1.26,,TRUE
80,Community Health Profiles,391,2015-01-01,2015-12-31,Annual Average,Annual Average 2015,102,102,UHF42,Northeast Bronx,16.62,,TRUE
80,Community Health Profiles,365,2015-12-31,2016-12-31,Annual Average,Annual Average 2016,102,102,UHF42,Northeast Bronx,7.55,,TRUE
80,Community Health Profiles,375,2015-12-31,2016-12-31,Annual Average,Annual Average 2016,102,102,UHF42,Northeast Bronx,17.52,,TRUE
80,Community Health Profiles,370,2018-01-01,2018-12-31,Annual Average,Annual Average 2018,102,102,UHF42,Northeast Bronx,0.77,,TRUE
80,Community Health Profiles,644,2005-01-01,2005-12-31,year,2005,103,103,UHF42,Fordham - Bronx Pk,22.8,,FALSE
80,Community Health Profiles,375,2011-12-01,2012-12-01,Annual Average,Annual Average 2012,103,103,UHF42,Fordham - Bronx Pk,21.01,,TRUE
80,Community Health Profiles,365,2011-12-01,2012-12-01,Annual Average,Annual Average 2012,103,103,UHF42,Fordham - Bronx Pk,9.47,,TRUE
80,Community Health Profiles,391,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,103,103,UHF42,Fordham - Bronx Pk,23.25,,TRUE
80,Community Health Profiles,391,2011-12-01,2012-12-01,Annual Average,Annual Average 2012,103,103,UHF42,Fordham - Bronx Pk,20.55,,TRUE
80,Community Health Profiles,391,2013-12-01,2014-12-01,Annual Average,Annual Average 2014,103,103,UHF42,Fordham - Bronx Pk,21.25,,TRUE
80,Community Health Profiles,645,2016-01-01,2016-12-31,year,2016,103,103,UHF42,Fordham - Bronx Pk,0.8,,FALSE
80,Community Health Profiles,370,2010-12-01,2011-12-01,Annual Average,Annual Average 2011,103,103,UHF42,Fordham - Bronx Pk,1.26,,TRUE
80,Community Health Profiles,370,2011-12-01,2012-12-01,Annual Average,Annual Average 2012,103,103,UHF42,Fordham - Bronx Pk,1.13,,TRUE
80,Community Health Profiles,391,2017-01-01,2017-12-31,Annual Average,Annual Average 2017,103,103,UHF42,Fordham - Bronx Pk,13.47,,TRUE
80,Community Health Profiles,370,2017-01-01,2017-12-31,Annual Average,Annual Average 2017,103,103,UHF42,Fordham - Bronx Pk,0.85,,TRUE
80,Community Health Profiles,365,2018-01-01,2018-12-31,Annual Average,Annual Average 2018,103,103,UHF42,Fordham - Bronx Pk,7.19,,TRUE
80,Community Health Profiles,370,2018-01-01,2018-12-31,Annual Average,Annual Average 2018,103,103,UHF42,Fordham - Bronx Pk,0.79,,TRUE
80,Community Health Profiles,365,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,103,103,UHF42,Fordham - Bronx Pk,6.7,,TRUE
80,Community Health Profiles,375,2020-01-01,2020-12-31,Annual Average,Annual Average 2020,103,103,UHF42,Fordham - Bronx Pk,16.98,,TRUE
80,Community Health Profiles,643,2005-01-01,2005-12-31,year,2005,103,103,UHF42,Fordham - Bronx Pk,23.8,,FALSE
80,Community Health Profiles,365,2010-12-01,2011-12-01,Annual Average,Annual Average 2011,103,103,UHF42,Fordham - Bronx Pk,10.77,,TRUE
80,Community Health Profiles,391,2012-12-01,2013-12-01,Annual Average,Annual Average 2013,103,103,UHF42,Fordham - Bronx Pk,18.39,,TRUE
80,Community Health Profiles,644,2016-01-01,2016-12-31,year,2016,103,103,UHF42,Fordham - Bronx Pk,20.6,,FALSE
80,Community Health Profiles,370,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,103,103,UHF42,Fordham - Bronx Pk,1.29,,TRUE
80,Community Health Profiles,370,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,103,103,UHF42,Fordham - Bronx Pk,1.26,,TRUE
80,Community Health Profiles,370,2015-01-01,2015-12-31,Annual Average,Annual Average 2015,103,103,UHF42,Fordham - Bronx Pk,1,,TRUE
80,Community Health Profiles,365,2015-01-01,2015-12-31,Annual Average,Annual Average 2015,103,103,UHF42,Fordham - Bronx Pk,9.14,,TRUE
80,Community Health Profiles,375,2018-01-01,2018-12-31,Annual Average,Annual Average 2018,103,103,UHF42,Fordham - Bronx Pk,17.25,,TRUE
80,Community Health Profiles,365,2020-01-01,2020-12-31,Annual Average,Annual Average 2020,103,103,UHF42,Fordham - Bronx Pk,6,,TRUE
80,Community Health Profiles,375,2010-12-01,2011-12-01,Annual Average,Annual Average 2011,103,103,UHF42,Fordham - Bronx Pk,22.61,,TRUE
80,Community Health Profiles,365,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,103,103,UHF42,Fordham - Bronx Pk,10.26,,TRUE
80,Community Health Profiles,365,2012-12-01,2013-12-01,Annual Average,Annual Average 2013,103,103,UHF42,Fordham - Bronx Pk,9.06,,TRUE
80,Community Health Profiles,375,2013-12-01,2014-12-01,Annual Average,Annual Average 2014,103,103,UHF42,Fordham - Bronx Pk,19.44,,TRUE
80,Community Health Profiles,391,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,103,103,UHF42,Fordham - Bronx Pk,27.96,,TRUE
80,Community Health Profiles,391,2010-12-01,2011-12-01,Annual Average,Annual Average 2011,103,103,UHF42,Fordham - Bronx Pk,25.44,,TRUE
80,Community Health Profiles,643,2016-01-01,2016-12-31,year,2016,103,103,UHF42,Fordham - Bronx Pk,21.5,,FALSE
80,Community Health Profiles,370,2012-12-01,2013-12-01,Annual Average,Annual Average 2013,103,103,UHF42,Fordham - Bronx Pk,1.17,,TRUE
80,Community Health Profiles,370,2013-12-01,2014-12-01,Annual Average,Annual Average 2014,103,103,UHF42,Fordham - Bronx Pk,1.06,,TRUE
80,Community Health Profiles,391,2015-01-01,2015-12-31,Annual Average,Annual Average 2015,103,103,UHF42,Fordham - Bronx Pk,18.14,,TRUE
80,Community Health Profiles,375,2015-01-01,2015-12-31,Annual Average,Annual Average 2015,103,103,UHF42,Fordham - Bronx Pk,19.76,,TRUE
80,Community Health Profiles,365,2015-12-31,2016-12-31,Annual Average,Annual Average 2016,103,103,UHF42,Fordham - Bronx Pk,7.57,,TRUE
80,Community Health Profiles,375,2015-12-31,2016-12-31,Annual Average,Annual Average 2016,103,103,UHF42,Fordham - Bronx Pk,17.93,,TRUE
80,Community Health Profiles,370,2015-12-31,2016-12-31,Annual Average,Annual Average 2016,103,103,UHF42,Fordham - Bronx Pk,0.87,,TRUE
80,Community Health Profiles,365,2017-01-01,2017-12-31,Annual Average,Annual Average 2017,103,103,UHF42,Fordham - Bronx Pk,7.52,,TRUE
80,Community Health Profiles,375,2017-01-01,2017-12-31,Annual Average,Annual Average 2017,103,103,UHF42,Fordham - Bronx Pk,19.15,,TRUE
80,Community Health Profiles,391,2020-01-01,2020-12-31,Annual Average,Annual Average 2020,103,103,UHF42,Fordham - Bronx Pk,10.11,,TRUE
80,Community Health Profiles,645,2005-01-01,2005-12-31,year,2005,103,103,UHF42,Fordham - Bronx Pk,0.7,,FALSE
80,Community Health Profiles,375,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,103,103,UHF42,Fordham - Bronx Pk,24.82,,TRUE
80,Community Health Profiles,375,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,103,103,UHF42,Fordham - Bronx Pk,22.06,,TRUE
80,Community Health Profiles,375,2012-12-01,2013-12-01,Annual Average,Annual Average 2013,103,103,UHF42,Fordham - Bronx Pk,19.89,,TRUE
80,Community Health Profiles,365,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,103,103,UHF42,Fordham - Bronx Pk,11.1,,TRUE
80,Community Health Profiles,365,2013-12-01,2014-12-01,Annual Average,Annual Average 2014,103,103,UHF42,Fordham - Bronx Pk,9.19,,TRUE
80,Community Health Profiles,391,2015-12-31,2016-12-31,Annual Average,Annual Average 2016,103,103,UHF42,Fordham - Bronx Pk,14.92,,TRUE
80,Community Health Profiles,391,2018-01-01,2018-12-31,Annual Average,Annual Average 2018,103,103,UHF42,Fordham - Bronx Pk,13.04,,TRUE
80,Community Health Profiles,375,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,103,103,UHF42,Fordham - Bronx Pk,15.17,,TRUE
80,Community Health Profiles,391,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,103,103,UHF42,Fordham - Bronx Pk,10.89,,TRUE
80,Community Health Profiles,370,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,103,103,UHF42,Fordham - Bronx Pk,0.72,,TRUE
80,Community Health Profiles,375,2010-12-01,2011-12-01,Annual Average,Annual Average 2011,104,104,UHF42,Pelham - Throgs Neck,21.61,,TRUE
80,Community Health Profiles,375,2011-12-01,2012-12-01,Annual Average,Annual Average 2012,104,104,UHF42,Pelham - Throgs Neck,19.94,,TRUE
80,Community Health Profiles,365,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,104,104,UHF42,Pelham - Throgs Neck,9.68,,TRUE
80,Community Health Profiles,391,2012-12-01,2013-12-01,Annual Average,Annual Average 2013,104,104,UHF42,Pelham - Throgs Neck,16.93,,TRUE
80,Community Health Profiles,645,2016-01-01,2016-12-31,year,2016,104,104,UHF42,Pelham - Throgs Neck,1.9,,FALSE
80,Community Health Profiles,375,2015-12-31,2016-12-31,Annual Average,Annual Average 2016,104,104,UHF42,Pelham - Throgs Neck,17.92,,TRUE
80,Community Health Profiles,365,2017-01-01,2017-12-31,Annual Average,Annual Average 2017,104,104,UHF42,Pelham - Throgs Neck,7.52,,TRUE
80,Community Health Profiles,391,2018-01-01,2018-12-31,Annual Average,Annual Average 2018,104,104,UHF42,Pelham - Throgs Neck,11.72,,TRUE
80,Community Health Profiles,365,2018-01-01,2018-12-31,Annual Average,Annual Average 2018,104,104,UHF42,Pelham - Throgs Neck,7,,TRUE
80,Community Health Profiles,375,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,104,104,UHF42,Pelham - Throgs Neck,15.47,,TRUE
80,Community Health Profiles,391,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,104,104,UHF42,Pelham - Throgs Neck,11.05,,TRUE
80,Community Health Profiles,375,2020-01-01,2020-12-31,Annual Average,Annual Average 2020,104,104,UHF42,Pelham - Throgs Neck,16.19,,TRUE
80,Community Health Profiles,391,2020-01-01,2020-12-31,Annual Average,Annual Average 2020,104,104,UHF42,Pelham - Throgs Neck,10.48,,TRUE
80,Community Health Profiles,643,2005-01-01,2005-12-31,year,2005,104,104,UHF42,Pelham - Throgs Neck,22.8,,FALSE
80,Community Health Profiles,644,2005-01-01,2005-12-31,year,2005,104,104,UHF42,Pelham - Throgs Neck,20.6,,FALSE
80,Community Health Profiles,375,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,104,104,UHF42,Pelham - Throgs Neck,21.04,,TRUE
80,Community Health Profiles,391,2013-12-01,2014-12-01,Annual Average,Annual Average 2014,104,104,UHF42,Pelham - Throgs Neck,19.45,,TRUE
80,Community Health Profiles,370,2012-12-01,2013-12-01,Annual Average,Annual Average 2013,104,104,UHF42,Pelham - Throgs Neck,1.11,,TRUE
80,Community Health Profiles,370,2015-01-01,2015-12-31,Annual Average,Annual Average 2015,104,104,UHF42,Pelham - Throgs Neck,0.98,,TRUE
80,Community Health Profiles,365,2015-01-01,2015-12-31,Annual Average,Annual Average 2015,104,104,UHF42,Pelham - Throgs Neck,8.93,,TRUE
80,Community Health Profiles,375,2017-01-01,2017-12-31,Annual Average,Annual Average 2017,104,104,UHF42,Pelham - Throgs Neck,18.72,,TRUE
80,Community Health Profiles,645,2005-01-01,2005-12-31,year,2005,104,104,UHF42,Pelham - Throgs Neck,2.1,,FALSE
80,Community Health Profiles,375,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,104,104,UHF42,Pelham - Throgs Neck,22.83,,TRUE
80,Community Health Profiles,365,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,104,104,UHF42,Pelham - Throgs Neck,10.59,,TRUE
80,Community Health Profiles,365,2011-12-01,2012-12-01,Annual Average,Annual Average 2012,104,104,UHF42,Pelham - Throgs Neck,9.23,,TRUE
80,Community Health Profiles,365,2013-12-01,2014-12-01,Annual Average,Annual Average 2014,104,104,UHF42,Pelham - Throgs Neck,8.97,,TRUE
80,Community Health Profiles,391,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,104,104,UHF42,Pelham - Throgs Neck,24.44,,TRUE
80,Community Health Profiles,391,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,104,104,UHF42,Pelham - Throgs Neck,20.96,,TRUE
80,Community Health Profiles,391,2010-12-01,2011-12-01,Annual Average,Annual Average 2011,104,104,UHF42,Pelham - Throgs Neck,23.37,,TRUE
80,Community Health Profiles,643,2016-01-01,2016-12-31,year,2016,104,104,UHF42,Pelham - Throgs Neck,23.9,,FALSE
80,Community Health Profiles,370,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,104,104,UHF42,Pelham - Throgs Neck,1.24,,TRUE
80,Community Health Profiles,370,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,104,104,UHF42,Pelham - Throgs Neck,1.22,,TRUE
80,Community Health Profiles,370,2013-12-01,2014-12-01,Annual Average,Annual Average 2014,104,104,UHF42,Pelham - Throgs Neck,1.04,,TRUE
